road_condition,contract_area_m2,road_name,contract_period,building_age,contract_year,contract_month,deposit
2.0,40.64,자혜로,2,30,2022,7,13000
2.0,33.38,자혜로,2,30,2022,7,5000
0.0,40.0,광명로,2,35,2022,7,8000
0.0,40.0,광명로,2,35,2022,7,8000
0.0,45.0,금빛로,2,33,2022,7,15000
0.0,45.0,금빛로,2,33,2022,7,15000
0.0,33.0,광명로,2,22,2022,7,5000
1.0,50.0,금상로,2,41,2022,7,12000
2.0,55.5,산성대로,2,25,2022,7,17000
0.0,55.7,자혜로,2,36,2022,7,16000
0.0,40.0,광명로,2,35,2022,7,15000
0.0,31.62,산성대로,2,25,2022,7,10500
1.0,65.0,금빛로,2,34,2022,7,13000
0.0,40.0,광명로,2,36,2022,7,6000
0.0,40.0,광명로,2,36,2022,7,6000
0.0,61.63,금빛로,2,38,2022,7,5500
0.0,39.57,광명로,2,35,2022,7,15000
1.0,40.0,자혜로,2,34,2022,7,4000
0.0,53.34,산성대로,2,39,2022,7,14000
0.0,22.0,금빛로,2,32,2022,7,5000
0.0,40.0,광명로,2,37,2022,7,10000
0.0,30.0,자혜로,2,36,2022,7,2000
0.0,40.0,산성대로,2,39,2022,7,15000
0.0,20.0,자혜로,2,38,2022,7,3500
0.0,33.0,자혜로,2,39,2022,7,3000
0.0,70.52,산성대로,2,6,2022,7,22000
0.0,70.52,산성대로,2,6,2022,7,22000
0.0,40.0,자혜로,2,34,2022,7,10000
0.0,69.48,산성대로,2,38,2022,7,23100
1.0,69.2,금상로,2,33,2022,7,14000
0.0,50.0,황송로,2,11,2022,7,20000
0.0,42.08,금빛로,2,32,2022,7,8000
0.0,69.19,산성대로,2,6,2022,8,26000
0.0,41.41,자혜로,2,35,2022,8,7000
0.0,57.39,산성대로,2,22,2022,8,18000
0.0,77.35,산성대로,2,24,2022,8,27000
0.0,57.39,산성대로,2,22,2022,8,18000
3.0,36.0,산성대로,2,24,2022,8,13000
0.0,30.0,산성대로,2,28,2022,8,4000
0.0,48.49,산성대로,2,36,2022,8,11500
1.0,52.56,금빛로,2,37,2022,8,15000
0.0,49.53,산성대로,2,38,2022,8,15700
1.0,99.32,산성대로,2,33,2022,8,24000
1.0,101.11,금상로,2,34,2022,8,18375
0.0,70.0,광명로,2,36,2022,8,20000
0.0,40.0,산성대로,2,36,2022,8,4000
0.0,78.6,산성대로,2,23,2022,8,23000
0.0,49.52,자혜로,2,40,2022,8,13500
0.0,42.0,산성대로,2,24,2022,8,10000
0.0,37.64,금빛로,2,23,2022,8,6300
0.0,41.0,광명로,2,36,2022,8,12000
0.0,61.93,산성대로,2,7,2022,8,25000
0.0,23.0,금빛로,2,32,2022,8,2000
0.0,37.64,금빛로,2,23,2022,8,10000
0.0,40.0,금상로,2,27,2022,8,17000
0.0,55.8,산성대로,2,33,2022,8,13000
0.0,33.05,금빛로,2,35,2022,8,10000
0.0,49.92,희망로,2,30,2022,8,15000
2.0,47.0,금빛로,2,36,2022,8,12000
0.0,50.0,금상로,2,27,2022,8,15000
1.0,45.0,산성대로,2,28,2022,9,14000
0.0,60.0,광명로,2,20,2022,9,16000
3.0,53.75,산성대로,2,38,2022,9,19000
0.0,38.0,금빛로,2,23,2022,9,10000
1.0,30.0,산성대로,2,39,2022,9,9000
1.0,60.11,산성대로,2,22,2022,9,4000
0.0,61.89,산성대로,2,38,2022,9,13000
0.0,62.55,산성대로,2,7,2022,9,21000
0.0,44.93,자혜로,2,37,2022,9,15000
0.0,64.85,자혜로,2,33,2022,9,18000
0.0,26.4,금빛로,2,38,2022,9,6500
2.0,17.5,금빛로,2,37,2022,9,3000
0.0,34.0,산성대로,2,32,2022,9,7000
1.0,42.0,금상로,2,34,2022,9,13000
0.0,48.85,산성대로,2,38,2022,9,12500
0.0,45.0,산성대로,2,28,2022,9,13650
0.0,40.2,광명로,2,35,2022,9,13000
0.0,36.0,금빛로,2,27,2022,9,15000
0.0,60.0,광명로,2,30,2022,9,18000
1.0,39.28,광명로,2,34,2022,9,8000
0.0,20.0,자혜로,2,35,2022,9,2200
0.0,33.0,광명로,2,36,2022,9,10000
0.0,30.0,자혜로,2,36,2022,9,6000
0.0,42.48,금빛로,2,28,2022,9,6000
0.0,62.0,산성대로,2,26,2022,9,26000
0.0,60.0,광명로,2,22,2022,9,22000
0.0,64.17,산성대로,2,8,2022,9,24000
0.0,64.17,산성대로,2,8,2022,9,24000
0.0,44.82,산성대로,2,41,2022,9,14000
1.0,55.0,광명로,2,38,2022,9,18000
0.0,44.82,산성대로,2,41,2022,9,14000
1.0,35.0,금상로,2,35,2022,9,4500
1.0,45.0,산성대로,2,40,2022,9,10000
0.0,40.0,산성대로,2,36,2022,9,4500
0.0,75.7,산성대로,2,16,2022,9,22000
1.0,47.0,희망로,2,42,2022,9,10500
1.0,24.0,산성대로,2,24,2022,9,10000
0.0,37.63,금빛로,2,23,2022,10,6300
0.0,40.0,광명로,2,35,2022,10,15000
0.0,62.78,광명로,2,30,2022,10,15500
0.0,86.55,산성대로,2,4,2022,10,32000
0.0,42.21,산성대로,2,41,2022,10,15000
0.0,75.7,산성대로,2,16,2022,10,22000
0.0,52.0,광명로,2,22,2022,10,9500
1.0,39.0,산성대로,2,40,2022,10,9450
0.0,49.2,산성대로,2,41,2022,10,15000
1.0,33.0,금상로,2,35,2022,10,8000
0.0,40.0,광명로,2,33,2022,10,10000
1.0,25.0,산성대로,2,24,2022,10,8500
2.0,57.0,금빛로,2,37,2022,10,14700
1.0,60.0,금빛로,2,7,2022,10,25000
0.0,23.0,산성대로,2,32,2022,10,2000
0.0,45.0,산성대로,2,36,2022,10,13000
1.0,70.8,산성대로,2,35,2022,10,20000
0.0,45.0,금빛로,2,29,2022,10,13000
1.0,69.4,금상로,2,36,2022,10,18000
0.0,40.0,산성대로,2,24,2022,10,16000
1.0,56.32,자혜로,2,34,2022,10,20000
0.0,26.4,금빛로,2,38,2022,10,6500
1.0,69.89,산성대로,2,20,2022,10,22500
0.0,13.2,산성대로,2,41,2022,10,3500
1.0,33.0,자혜로,2,35,2022,10,3500
1.0,20.0,산성대로,2,13,2022,10,6500
1.0,63.67,산성대로,2,36,2022,10,25000
1.0,40.0,산성대로,2,40,2022,10,11500
1.0,40.0,금상로,2,33,2022,10,13000
1.0,57.33,광명로,2,37,2022,10,15000
1.0,60.46,금빛로,2,42,2022,11,18000
0.0,85.2,산성대로,2,26,2022,11,18370
0.0,49.79,자혜로,2,38,2022,11,14000
1.0,63.67,산성대로,2,36,2022,11,25000
0.0,49.79,자혜로,2,38,2022,11,14000
0.0,70.02,산성대로,2,26,2022,11,15000
0.0,52.52,자혜로,2,38,2022,11,13000
0.0,52.52,자혜로,2,38,2022,11,13000
2.0,40.64,자혜로,2,30,2022,11,13000
0.0,62.92,금빛로,2,36,2022,11,21500
1.0,21.0,자혜로,2,34,2022,11,4500
1.0,80.91,자혜로,2,34,2022,11,19950
1.0,50.0,산성대로,2,27,2022,11,8000
0.0,52.77,자혜로,1,34,2022,11,14994
0.0,52.52,자혜로,2,38,2022,11,13000
0.0,63.6,자혜로,2,36,2022,11,7000
0.0,73.96,자혜로,2,38,2022,11,15000
0.0,20.0,자혜로,2,38,2022,11,1500
0.0,20.0,자혜로,2,38,2022,11,1500
0.0,45.0,산성대로,2,34,2022,11,10000
0.0,52.87,자혜로,2,35,2022,11,9000
0.0,58.0,산성대로,2,23,2022,12,13000
1.0,35.0,금빛로,2,37,2022,12,4000
0.0,33.05,금빛로,2,36,2022,12,2500
0.0,73.23,산성대로,2,2,2022,12,27000
1.0,67.78,금상로,2,35,2022,12,12000
1.0,69.72,산성대로,2,27,2022,12,15000
1.0,33.22,자혜로,2,35,2022,12,4500
0.0,62.78,광명로,2,30,2022,12,13000
1.0,61.1,산성대로,2,37,2022,12,12000
0.0,55.62,자혜로,2,34,2022,12,12000
1.0,77.84,산성대로,2,40,2022,12,13500
0.0,69.48,산성대로,2,38,2022,12,25000
0.0,70.35,광명로,2,38,2022,12,12000
1.0,53.66,광명로,2,39,2022,12,13000
0.0,35.0,금빛로,2,36,2022,12,6000
0.0,40.0,광명로,2,32,2022,12,12000
0.0,49.23,자혜로,2,39,2022,12,15000
1.0,75.6,희망로,2,42,2022,12,15000
1.0,24.0,희망로,2,42,2022,12,3000
0.0,50.0,광명로,2,34,2022,12,14000
0.0,19.81,산성대로,2,36,2022,1,5500
0.0,27.45,은행로,2,33,2022,1,3500
0.0,59.67,산성대로,2,44,2022,1,19000
0.0,39.67,은행로,2,32,2022,2,12000
0.0,39.64,은이로,2,35,2022,2,10000
0.0,55.32,순환로,2,36,2022,2,10900
0.0,56.26,은행로,2,32,2022,2,11000
0.0,73.44,산성대로,2,32,2022,2,11000
0.0,72.9,산성대로,2,27,2022,2,17000
3.0,57.57,산성대로,1,35,2022,2,18375
1.0,49.59,은이로,2,32,2022,3,13000
0.0,23.0,자혜로,2,32,2022,3,5000
1.0,39.97,은행로,2,30,2022,3,12600
2.0,33.3,은이로,2,33,2022,3,11000
0.0,51.16,산성대로,2,40,2022,3,16000
3.0,127.83,산성대로,2,29,2022,4,27500
0.0,41.37,은행로,2,32,2022,4,13000
0.0,24.0,산성대로,2,36,2022,4,4500
0.0,38.0,은행로,2,32,2022,4,8000
0.0,45.82,은행로,2,32,2022,4,12000
0.0,26.84,자혜로,2,32,2022,4,6000
0.0,39.0,은행로,2,32,2022,4,6000
0.0,58.4,산성대로,2,15,2022,4,12000
0.0,35.0,순환로,2,33,2022,5,5000
1.0,47.0,은행로,2,31,2022,5,15000
0.0,39.66,은행로,2,32,2022,5,8000
0.0,53.56,자혜로,2,33,2022,5,9000
0.0,46.24,은행로,2,33,2022,5,5500
1.0,30.0,은행로,2,32,2022,5,4500
1.0,35.0,금빛로,2,33,2022,5,8000
0.0,55.17,순환로,2,37,2022,5,15000
0.0,46.9,은이로,2,33,2022,5,17000
0.0,63.97,순환로,2,35,2022,5,17000
0.0,40.0,산성대로,2,34,2022,5,16000
0.0,49.53,순환로,2,34,2022,5,27000
0.0,46.98,은이로,2,32,2022,5,11000
0.0,49.53,순환로,2,34,2022,5,27000
0.0,33.0,은이로,2,33,2022,6,4500
0.0,41.13,순환로,2,37,2022,6,16500
0.0,61.41,산성대로,2,36,2022,6,17850
0.0,26.4,은행로,2,31,2022,6,2000
0.0,178.6,순환로,2,23,2022,6,15000
0.0,26.0,산성대로,2,35,2022,6,5000
0.0,37.4,순환로,2,35,2022,7,8000
0.0,36.4,순환로,2,35,2022,7,5000
3.0,158.43,산성대로,2,32,2022,7,35000
0.0,39.5,순환로,2,34,2022,7,13000
1.0,49.59,은이로,2,32,2022,7,13000
1.0,49.59,은이로,2,32,2022,7,13000
1.0,40.0,은행로,2,32,2022,7,4500
0.0,35.0,자혜로,2,30,2022,7,5500
0.0,73.5,순환로,2,34,2022,7,27000
1.0,33.0,산성대로,2,36,2022,7,12000
0.0,46.09,자혜로,2,33,2022,7,12500
0.0,51.7,은이로,2,31,2022,8,5500
0.0,51.7,은이로,2,31,2022,8,15000
0.0,75.04,은행로,2,31,2022,8,15000
0.0,75.04,은행로,2,31,2022,8,15000
0.0,46.62,은행로,2,39,2022,8,30000
0.0,33.0,산성대로,2,32,2022,8,7000
0.0,47.56,자혜로,2,32,2022,8,15000
0.0,46.09,자혜로,2,33,2022,8,12500
0.0,37.16,은이로,2,33,2022,8,10000
0.0,46.86,은행로,2,32,2022,8,5460
0.0,59.77,순환로,2,35,2022,8,17500
0.0,28.0,은이로,2,45,2022,8,5500
0.0,20.0,순환로,2,35,2022,8,2500
0.0,64.29,순환로,2,33,2022,9,17000
0.0,53.62,은행로,2,39,2022,9,25000
0.0,50.0,은이로,2,45,2022,9,17000
1.0,34.14,은행로,2,34,2022,9,3000
0.0,38.75,산성대로,2,15,2022,9,8800
0.0,49.0,산성대로,2,36,2022,9,16000
0.0,59.04,산성대로,2,36,2022,9,16000
0.0,45.82,은행로,2,32,2022,10,12000
0.0,32.0,자혜로,2,33,2022,10,2500
0.0,40.4,은행로,2,33,2022,10,4000
0.0,56.0,순환로,2,35,2022,10,10500
0.0,42.9,자혜로,2,32,2022,10,3500
0.0,57.33,자혜로,2,33,2022,10,10500
1.0,23.54,은행로,2,43,2022,10,7500
0.0,36.75,순환로,2,34,2022,11,11000
0.0,39.0,은행로,2,32,2022,11,9000
0.0,25.0,자혜로,2,33,2022,11,5000
0.0,71.48,산성대로,2,30,2022,11,14000
0.0,57.33,자혜로,2,33,2022,11,10500
0.0,57.14,은행로,2,32,2022,11,9000
0.0,68.26,산성대로,2,35,2022,12,12000
0.0,35.75,순환로,2,35,2022,12,3000
0.0,48.58,은이로,2,33,2022,12,8900
3.0,66.11,산성대로,2,21,2022,12,10500
0.0,54.9,은행로,2,33,2022,12,14000
0.0,33.5,산성대로,2,35,2022,12,3500
0.0,35.0,순환로,2,35,2022,12,3000
0.0,80.28,은행로,2,32,2022,12,13000
0.0,77.37,은행로,2,33,2022,12,10000
0.0,56.85,희망로,2,36,2022,1,10000
0.0,41.0,금상로,2,41,2022,1,8000
0.0,30.32,박석로,2,34,2022,1,11000
1.0,34.33,박석로,2,34,2022,1,11000
0.0,40.5,박석로,2,42,2022,1,11000
0.0,40.5,박석로,2,42,2022,1,11000
1.0,40.0,박석로,2,21,2022,1,8000
0.0,40.5,박석로,2,33,2022,1,10000
0.0,38.94,희망로,2,35,2022,1,9000
0.0,70.0,박석로,2,36,2022,1,15000
0.0,36.4,박석로,2,45,2022,1,9500
0.0,42.9,희망로,2,36,2022,1,8000
0.0,36.58,금상로,2,46,2022,1,10000
0.0,37.27,희망로,2,35,2022,1,7500
0.0,37.78,박석로,2,35,2022,1,11000
0.0,39.33,희망로,2,35,2022,1,11000
1.0,72.14,희망로,2,37,2022,1,10000
0.0,39.6,박석로,2,39,2022,1,9000
0.0,36.57,박석로,2,34,2022,1,7000
0.0,38.47,박석로,2,41,2022,1,7300
0.0,38.47,박석로,2,41,2022,1,7300
0.0,47.36,박석로,2,31,2022,1,12000
0.0,42.68,박석로,2,34,2022,1,5000
0.0,33.0,박석로,2,35,2022,1,4500
0.0,28.38,희망로,2,39,2022,1,4500
0.0,38.41,박석로,2,47,2022,1,10000
0.0,42.0,박석로,2,31,2022,1,9000
0.0,42.0,박석로,2,31,2022,1,9000
0.0,38.91,박석로,2,36,2022,1,15000
0.0,55.21,금상로,2,36,2022,1,24000
0.0,40.53,금상로,2,35,2022,1,5000
1.0,43.71,둔촌대로,2,41,2022,1,7875
0.0,28.0,박석로,2,38,2022,2,6000
0.0,34.77,희망로,2,35,2022,2,12000
0.0,34.77,희망로,2,35,2022,2,12000
0.0,42.37,박석로,2,34,2022,2,12000
0.0,42.37,박석로,2,34,2022,2,12000
0.0,30.53,희망로,2,36,2022,2,4000
0.0,56.1,박석로,2,28,2022,2,13000
0.0,34.42,박석로,2,41,2022,2,8000
0.0,59.13,금상로,2,22,2022,2,13000
0.0,42.9,박석로,2,43,2022,2,8500
0.0,30.0,박석로,2,31,2022,2,7000
0.0,43.96,박석로,2,34,2022,2,7000
0.0,28.0,박석로,2,37,2022,2,4000
0.0,26.0,박석로,2,36,2022,2,4000
1.0,38.0,박석로,2,32,2022,2,14000
1.0,20.0,박석로,2,36,2022,2,1000
1.0,49.59,희망로,2,41,2022,2,2000
0.0,40.03,박석로,2,36,2022,2,7000
0.0,14.5,금상로,2,41,2022,2,2500
0.0,48.96,박석로,2,27,2022,2,10000
0.0,48.96,박석로,2,27,2022,2,10000
1.0,42.0,희망로,2,31,2022,2,5000
0.0,35.29,박석로,2,33,2022,2,7500
0.0,48.08,박석로,2,38,2022,2,14000
0.0,55.0,박석로,2,27,2022,2,20000
0.0,47.0,박석로,2,26,2022,2,10000
0.0,49.06,금상로,2,39,2022,2,11000
0.0,51.5,희망로,2,51,2022,2,12000
1.0,15.0,박석로,2,38,2022,2,4500
0.0,42.18,박석로,2,42,2022,2,11000
0.0,50.0,박석로,2,33,2022,2,15000
0.0,36.0,박석로,2,36,2022,2,7000
1.0,91.76,희망로,2,33,2022,2,5000
0.0,53.46,박석로,2,36,2022,2,13000
0.0,53.46,박석로,2,36,2022,2,13000
0.0,33.0,박석로,2,36,2022,2,10000
0.0,33.0,박석로,2,36,2022,2,10000
0.0,34.62,금상로,2,34,2022,2,11000
0.0,34.62,금상로,2,34,2022,2,11000
0.0,30.68,금상로,2,16,2022,2,5500
0.0,39.43,희망로,2,37,2022,2,6300
0.0,33.72,박석로,2,39,2022,2,10000
0.0,32.92,박석로,2,39,2022,2,8000
0.0,55.31,금상로,2,37,2022,2,2000
0.0,30.0,박석로,2,36,2022,2,8000
0.0,33.22,박석로,2,41,2022,2,12000
1.0,63.23,박석로,2,34,2022,2,16000
0.0,106.6,희망로,2,51,2022,2,10000
0.0,41.13,박석로,2,36,2022,2,6000
1.0,16.52,금상로,2,34,2022,2,1500
0.0,48.78,박석로,2,47,2022,2,4000
0.0,40.6,박석로,2,37,2022,2,11000
1.0,39.1,박석로,2,32,2022,3,7000
0.0,22.0,박석로,2,34,2022,3,6000
0.0,31.18,금상로,2,34,2022,3,5000
0.0,32.7,희망로,2,38,2022,3,11000
1.0,39.1,박석로,2,32,2022,3,6500
0.0,44.28,둔촌대로,2,42,2022,3,10500
0.0,68.04,희망로,2,29,2022,3,20000
0.0,68.04,희망로,2,29,2022,3,20000
0.0,36.39,박석로,2,35,2022,3,13000
0.0,76.43,박석로,2,31,2022,3,15000
0.0,39.84,박석로,2,39,2022,3,11000
0.0,29.54,박석로,2,47,2022,3,9000
0.0,29.54,박석로,2,47,2022,3,9000
0.0,33.0,박석로,2,36,2022,3,5500
0.0,38.91,박석로,2,42,2022,3,3000
0.0,39.47,희망로,2,35,2022,3,12000
0.0,33.0,박석로,2,38,2022,3,6000
0.0,30.0,박석로,2,33,2022,3,5000
1.0,36.0,박석로,2,36,2022,3,7000
0.0,37.27,박석로,2,37,2022,3,12000
0.0,49.02,박석로,2,40,2022,3,15000
0.0,49.02,박석로,2,40,2022,3,15000
0.0,41.22,박석로,2,36,2022,3,6300
0.0,47.56,박석로,2,26,2022,3,10000
0.0,41.18,박석로,2,32,2022,3,7500
0.0,43.68,금상로,2,34,2022,3,15000
0.0,43.68,금상로,2,34,2022,3,15000
0.0,19.05,박석로,2,42,2022,3,12000
0.0,29.75,희망로,2,35,2022,3,6000
1.0,55.0,희망로,2,23,2022,3,12600
0.0,38.52,금상로,2,34,2022,3,14000
0.0,38.52,금상로,2,34,2022,3,14000
1.0,55.0,둔촌대로,2,29,2022,3,5000
1.0,63.23,박석로,2,34,2022,3,16000
0.0,52.77,박석로,2,38,2022,3,5000
0.0,35.1,희망로,2,36,2022,3,5000
0.0,54.09,희망로,2,19,2022,3,12000
0.0,42.15,박석로,2,35,2022,3,4700
0.0,36.0,박석로,2,34,2022,3,7000
0.0,32.0,박석로,2,31,2022,3,8000
0.0,40.0,박석로,2,46,2022,3,4200
0.0,44.0,박석로,2,30,2022,3,8000
0.0,45.0,희망로,2,35,2022,3,15000
0.0,26.0,희망로,2,34,2022,3,3000
0.0,40.52,박석로,2,34,2022,3,8700
1.0,17.0,박석로,2,36,2022,3,9500
1.0,47.3,금상로,2,33,2022,3,20500
0.0,40.37,희망로,2,24,2022,3,15000
0.0,38.93,박석로,2,38,2022,3,10000
1.0,74.69,둔촌대로,2,36,2022,3,14500
2.0,16.63,희망로,2,11,2022,3,5000
1.0,47.0,박석로,2,33,2022,3,9500
0.0,45.0,박석로,2,26,2022,3,20000
0.0,36.0,희망로,2,32,2022,3,8000
0.0,36.0,희망로,2,32,2022,3,8000
1.0,45.3,박석로,2,27,2022,3,7350
1.0,45.3,박석로,2,27,2022,3,7350
0.0,43.95,박석로,2,40,2022,3,13000
0.0,32.32,희망로,2,35,2022,3,2500
0.0,41.96,둔촌대로,2,33,2022,3,14000
0.0,33.78,박석로,2,34,2022,3,8000
0.0,31.12,박석로,2,35,2022,3,12000
1.0,43.26,박석로,2,43,2022,3,12000
0.0,36.54,박석로,2,36,2022,3,10500
0.0,35.78,박석로,2,34,2022,3,6000
0.0,39.9,박석로,2,39,2022,3,10000
0.0,64.84,박석로,2,27,2022,3,16000
0.0,39.33,박석로,2,33,2022,3,12000
0.0,38.28,박석로,2,37,2022,3,9000
0.0,33.0,박석로,2,33,2022,3,9000
0.0,41.46,박석로,2,37,2022,4,6000
1.0,20.0,박석로,2,36,2022,4,8000
1.0,20.0,박석로,2,36,2022,4,8000
0.0,39.34,박석로,2,36,2022,4,6000
0.0,29.0,금상로,2,22,2022,4,6000
1.0,59.16,박석로,2,37,2022,4,8000
0.0,16.5,박석로,2,42,2022,4,2500
0.0,49.62,금상로,2,38,2022,4,4000
0.0,39.28,박석로,2,35,2022,4,11000
1.0,43.5,희망로,2,33,2022,4,2100
1.0,63.24,둔촌대로,2,35,2022,4,13000
0.0,61.48,희망로,2,36,2022,4,10000
0.0,34.95,희망로,2,34,2022,4,4000
0.0,33.0,박석로,2,36,2022,4,5500
0.0,17.0,둔촌대로,2,35,2022,4,2500
0.0,60.0,박석로,2,27,2022,4,20000
0.0,37.09,금상로,2,46,2022,4,4000
0.0,38.36,희망로,2,38,2022,4,1000
0.0,41.79,박석로,2,42,2022,4,8000
0.0,44.82,박석로,2,26,2022,4,9450
0.0,44.82,박석로,2,26,2022,4,9450
0.0,98.64,둔촌대로,2,35,2022,4,11000
1.0,69.0,박석로,2,33,2022,4,16000
0.0,20.0,금상로,2,46,2022,4,2000
0.0,33.05,박석로,2,35,2022,4,4000
1.0,38.25,박석로,2,39,2022,4,3000
0.0,43.95,희망로,2,29,2022,4,10000
0.0,37.59,금상로,2,18,2022,4,8400
0.0,23.0,박석로,2,31,2022,4,6000
0.0,56.42,박석로,2,30,2022,4,15000
0.0,16.51,희망로,2,49,2022,4,6000
0.0,52.0,박석로,2,34,2022,4,10000
0.0,52.0,박석로,2,34,2022,4,10000
0.0,52.0,박석로,2,34,2022,4,10000
0.0,33.0,박석로,2,36,2022,4,6000
1.0,65.06,둔촌대로,2,35,2022,4,15000
0.0,30.67,박석로,2,40,2022,4,11000
0.0,20.0,희망로,2,34,2022,4,2400
0.0,20.0,희망로,2,35,2022,4,3000
0.0,39.78,희망로,2,31,2022,4,9000
0.0,49.88,박석로,2,46,2022,4,11000
1.0,100.76,희망로,2,33,2022,4,19000
0.0,29.52,박석로,2,41,2022,4,9450
0.0,36.68,희망로,2,32,2022,4,12000
0.0,37.44,희망로,2,31,2022,4,7000
0.0,36.68,희망로,2,32,2022,4,12000
0.0,32.62,금상로,2,31,2022,4,11000
0.0,49.88,박석로,2,46,2022,4,11000
1.0,20.0,희망로,2,33,2022,4,3500
0.0,45.29,희망로,2,44,2022,4,10000
0.0,63.18,박석로,2,30,2022,4,15000
0.0,56.45,박석로,2,33,2022,4,14700
2.0,16.63,희망로,2,11,2022,4,5000
0.0,30.0,박석로,2,35,2022,4,8000
1.0,59.24,박석로,2,39,2022,4,12000
0.0,33.0,박석로,2,34,2022,4,6300
0.0,47.56,박석로,2,26,2022,4,10000
0.0,39.0,박석로,2,33,2022,4,7800
0.0,51.48,희망로,2,33,2022,5,5000
1.0,43.16,박석로,2,37,2022,5,6000
0.0,35.78,박석로,2,34,2022,5,6000
0.0,32.66,둔촌대로,2,36,2022,5,10000
0.0,33.45,박석로,2,41,2022,5,11000
0.0,41.15,박석로,2,31,2022,5,9000
0.0,38.34,박석로,2,39,2022,5,9450
1.0,33.18,박석로,2,33,2022,5,2000
0.0,35.84,박석로,2,37,2022,5,11000
0.0,37.04,박석로,2,33,2022,5,8000
0.0,53.06,금상로,2,32,2022,5,5000
0.0,38.98,박석로,2,42,2022,5,12000
0.0,33.0,박석로,2,41,2022,5,7000
1.0,75.18,희망로,2,33,2022,5,17000
0.0,33.96,박석로,2,38,2022,5,12500
0.0,36.36,박석로,2,35,2022,5,15000
0.0,15.0,박석로,2,35,2022,5,6000
0.0,72.8,박석로,2,26,2022,5,13650
1.0,36.96,희망로,2,46,2022,5,12000
0.0,60.0,금상로,2,31,2022,5,14000
0.0,33.48,박석로,2,38,2022,5,8400
0.0,43.51,박석로,2,34,2022,5,13000
0.0,44.4,희망로,2,31,2022,5,11000
0.0,19.0,희망로,2,49,2022,5,5000
0.0,67.33,금상로,2,31,2022,5,3500
0.0,35.5,박석로,2,27,2022,5,6000
1.0,75.0,박석로,2,36,2022,5,11000
0.0,29.0,박석로,2,35,2022,5,8000
0.0,35.61,박석로,2,36,2022,5,12000
0.0,39.6,금상로,2,17,2022,5,12000
0.0,33.0,박석로,2,33,2022,5,3500
0.0,10.0,박석로,2,32,2022,5,5500
1.0,42.98,박석로,2,31,2022,5,8000
0.0,38.86,박석로,2,40,2022,5,10100
1.0,90.1,희망로,2,33,2022,5,7000
0.0,37.49,박석로,2,35,2022,5,10000
0.0,25.0,박석로,2,41,2022,5,5500
0.0,30.0,박석로,2,38,2022,5,4000
1.0,77.0,사기막골로,2,6,2022,5,26500
0.0,66.0,희망로,2,36,2022,5,13000
1.0,48.83,사기막골로,2,8,2022,5,15000
0.0,45.0,박석로,2,46,2022,5,15000
0.0,45.0,박석로,2,46,2022,5,16000
0.0,36.99,희망로,2,40,2022,5,5000
0.0,68.87,박석로,2,34,2022,5,14000
0.0,78.47,금상로,2,21,2022,5,15000
0.0,16.52,희망로,2,37,2022,5,2000
0.0,26.0,금상로,2,38,2022,5,4000
0.0,40.62,박석로,2,35,2022,5,3000
1.0,62.58,박석로,2,39,2022,5,11000
0.0,31.0,박석로,2,32,2022,5,3500
1.0,62.58,박석로,2,39,2022,5,11000
2.0,100.0,금상로,2,36,2022,5,19000
0.0,41.19,희망로,2,37,2022,5,6300
0.0,47.92,박석로,2,31,2022,5,14000
0.0,35.0,둔촌대로,2,21,2022,5,12000
1.0,84.0,박석로,2,18,2022,5,16000
0.0,36.0,박석로,2,31,2022,5,3000
0.0,49.56,박석로,2,30,2022,5,12000
0.0,59.5,박석로,2,34,2022,5,10500
0.0,45.0,희망로,2,49,2022,5,13000
0.0,47.6,금상로,2,33,2022,5,14000
0.0,44.19,박석로,2,35,2022,5,7000
0.0,40.0,박석로,2,36,2022,5,5000
0.0,40.0,박석로,2,36,2022,5,4000
0.0,40.98,희망로,2,37,2022,5,13000
0.0,23.0,희망로,2,33,2022,5,4500
0.0,61.82,박석로,2,22,2022,5,13000
0.0,125.3,금상로,2,35,2022,5,9000
0.0,58.86,금상로,2,34,2022,6,10000
0.0,58.86,금상로,2,34,2022,6,10000
0.0,35.0,희망로,2,33,2022,6,5500
1.0,38.0,박석로,2,32,2022,6,14000
1.0,55.99,둔촌대로,2,36,2022,6,30000
0.0,29.52,박석로,2,41,2022,6,9450
1.0,57.84,둔촌대로,2,35,2022,6,8900
0.0,44.2,희망로,2,35,2022,6,7350
0.0,37.8,박석로,2,42,2022,6,7000
0.0,35.0,둔촌대로,2,21,2022,6,8000
0.0,51.4,금상로,2,36,2022,6,18000
0.0,38.21,박석로,2,36,2022,6,7300
0.0,36.0,박석로,2,35,2022,6,8400
0.0,25.0,박석로,2,34,2022,6,12000
0.0,25.0,박석로,2,34,2022,6,12000
0.0,72.44,희망로,1,32,2022,6,50000
0.0,41.98,희망로,2,38,2022,6,8400
1.0,40.0,희망로,2,37,2022,6,10000
0.0,37.31,희망로,2,36,2022,6,7000
1.0,50.0,박석로,2,28,2022,6,12000
0.0,53.86,금상로,1,37,2022,6,14000
0.0,23.18,박석로,2,35,2022,6,6000
1.0,50.0,박석로,2,28,2022,6,12000
0.0,36.79,희망로,2,34,2022,6,10100
0.0,35.67,희망로,2,35,2022,6,14000
0.0,69.87,박석로,2,26,2022,6,16000
0.0,69.87,박석로,2,26,2022,6,16000
0.0,40.32,박석로,2,36,2022,6,4000
