road_condition,contract_area_m2,contract_period,building_age,Galhyeon,Godeung,Geumgwang,Geumto,Dandae,Dochon,Bokjeong,Sasong,Sanseong,Sangdaewon,Sangjeok,Seongnam,Sujin,Siheung,Sinchon,Sinhung,Simgok,Yangji,Yeosu,Oya,Eunhaeng,Jungang,Changok,Taepyeong,Hadaewon,deposit
0.0,0.13450124449550066,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6000
0.0,0.17724487842236264,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6000
0.0,0.07849894696534557,0.3333333333333333,0.951142858293029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.1372774267662263,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.10204863105494927,0.3333333333333333,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.1442178824430404,0.3333333333333333,2.039394659349786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.09573042312847022,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.1301933754547195,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4000
0.0,0.11372774267662261,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.15010530346544132,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.0382921692513881,0.3333333333333333,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.2385123492245836,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.2385123492245836,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.14048439594103007,0.3333333333333333,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11000
0.0,0.16326823664560597,0.3333333333333333,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5500
0.0,0.15891250239326057,0.16666666666666666,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9260
0.0,0.1244495500670113,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12500
0.0,0.1647999234156615,0.3333333333333333,0.04426635741239807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.15604058969940648,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7300
1.0,0.08117939881294275,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4000
0.0,0.09860233582232433,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.25531303848363013,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17000
0.0,0.15604058969940648,0.3333333333333333,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.12081179398812944,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.11052077350181888,0.3333333333333333,0.951142858293029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9450
0.0,0.15570553321845682,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7500
0.0,0.14278192609611334,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.3024124066628375,0.16666666666666666,-0.5905471932040436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15000
0.0,0.15771587210415472,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.19107792456442657,0.3333333333333333,1.9487070092617231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.11296189929159486,0.3333333333333333,1.0418305083810921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5500
0.0,0.10520773501818878,0.3333333333333333,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.09644840130193374,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8500
0.0,0.09644840130193374,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8500
0.0,0.2871912693854107,0.3333333333333333,0.04426635741239807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18000
0.0,0.13641585295807007,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.033505648094964584,0.3333333333333333,-0.2277965928517912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3000
0.0,0.14608462569404557,0.3333333333333333,0.13495400750046116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.11741336396706872,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13000
0.0,0.0969270534175761,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.11707830748611908,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.10750526517327205,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.1300497798200268,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1000
0.0,0.12042887229561552,0.3333333333333333,1.0418305083810921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.1675282404748229,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.10750526517327205,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.10750526517327205,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.1428297913076776,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5500
0.0,0.15450890292935096,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.1742293700938158,0.3333333333333333,1.1325181584691553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5000
0.0,0.023932605782117554,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1300
0.0,0.10807964771204287,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8400
1.0,0.14359563469270534,0.3333333333333333,1.5859564089094706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7200
0.0,0.08673176335439403,0.16666666666666666,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.13392686195672984,0.3333333333333333,0.13495400750046116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6000
0.0,0.15795519816197587,0.3333333333333333,0.951142858293029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12500
0.0,0.11669538579360522,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9900
0.0,0.11267470802220944,0.3333333333333333,0.951142858293029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6000
0.0,0.26871529772161595,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18000
0.0,0.13134214053226115,0.3333333333333333,0.7697675581169028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.13766034845874017,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7100
0.0,0.13766034845874017,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7100
0.0,0.13555427914991383,0.3333333333333333,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.09577828834003446,0.3333333333333333,1.1325181584691553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.13641585295807007,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.2437775224966494,0.3333333333333333,1.3138934586452815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.11669538579360522,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.10448975684472525,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.19624736741336396,0.3333333333333333,-0.04642129267566503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6500
0.0,0.1569021635075627,0.3333333333333333,2.039394659349786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4000
0.0,0.10673942178824428,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4000
0.0,0.10185717020869231,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.15465249856404367,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.1278958452996362,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13000
0.0,0.11966302891058778,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.16647520582040973,0.3333333333333333,0.04426635741239807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.13703810070840514,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7500
0.0,0.1408194524219797,0.3333333333333333,-0.04642129267566503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8500
0.0,0.15910396323951753,0.3333333333333333,1.0418305083810921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13000
0.0,0.19624736741336396,0.3333333333333333,-0.04642129267566503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6500
0.0,0.12818303656902164,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6500
0.0,0.4047960941987363,0.3333333333333333,0.8604552082049659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16000
0.0,0.17197970515029676,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.1508711468504691,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.13201225349416043,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.16092284127895842,0.3333333333333333,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13000
0.0,0.1341183228029868,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.11205246027187438,0.3333333333333333,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.10137851809304996,0.3333333333333333,0.04426635741239807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.1675282404748229,0.3333333333333333,-0.04642129267566503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.11813134214053225,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11000
0.0,0.1442178824430404,0.3333333333333333,2.039394659349786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.13689450507371242,0.3333333333333333,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6800
0.0,0.22587593337162548,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.1244495500670113,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13000
0.0,0.22587593337162548,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.12176909821941412,0.3333333333333333,1.3138934586452815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11025
0.0,0.17126172697683323,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.11612100325483438,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5500
0.0,0.1405322611525943,0.3333333333333333,0.8604552082049659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.14527091709745357,0.3333333333333333,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11000
0.0,0.11942370285276663,0.3333333333333333,0.951142858293029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.12684281064522304,0.3333333333333333,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.14249473482672795,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.15316867700555237,0.3333333333333333,-0.04642129267566503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.22113727742676625,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9500
0.0,0.05265173272065863,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2000
1.0,0.17327206586253113,0.3333333333333333,1.4952687588214075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9500
0.0,0.08998659774076201,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11000
0.0,0.1172219031208118,0.3333333333333333,1.767331709085597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.15560980279532835,0.3333333333333333,2.039394659349786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15000
0.0,0.047865211564235115,0.3333333333333333,2.039394659349786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3000
0.0,0.047865211564235115,0.3333333333333333,2.039394659349786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3000
0.0,0.16432127130001914,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.12334865020103389,0.3333333333333333,0.8604552082049659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
1.0,0.12703427149147997,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.23564043653072947,0.3333333333333333,-0.2277965928517912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15000
0.0,0.12052460271874402,0.3333333333333333,0.8604552082049659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13000
0.0,0.1331610185717021,0.3333333333333333,2.039394659349786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.07179781734635268,0.3333333333333333,1.85801935917366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.10324526134405515,0.3333333333333333,0.951142858293029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.13593720084242772,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9500
0.0,0.11497223817729274,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.15795519816197587,0.3333333333333333,0.8604552082049659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4000
0.0,0.15000957304231285,0.3333333333333333,0.8604552082049659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7500
0.0,0.08309400727551214,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.12129044610377179,0.3333333333333333,0.7697675581169028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.2116599655370477,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8500
0.0,0.15307294658242387,0.3333333333333333,1.85801935917366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14000
0.0,0.1110951560405897,0.3333333333333333,0.7697675581169028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.11525942944667814,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.1458931648477886,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.12215201991192803,0.3333333333333333,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
1.0,0.21386176526900247,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18160
0.0,0.12483247175952517,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
1.0,0.21386176526900247,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18160
0.0,0.1244495500670113,0.16666666666666666,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12250
0.0,0.062224775033505646,0.3333333333333333,0.22564165758852425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8000
0.0,0.13603293126555618,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.1009955964005361,0.3333333333333333,0.8604552082049659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.19079073329504115,0.3333333333333333,2.1300823094378494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8200
0.0,0.5627991575722765,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30000
0.0,0.12138617652690023,0.3333333333333333,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5500
0.0,0.1389048439594103,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.13914417001723148,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8500
0.0,0.12684281064522304,0.3333333333333333,0.7697675581169028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10500
0.0,0.11047290829025463,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.30413555427914996,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11000
0.0,0.12004595060310166,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.05442274554853533,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2000
0.0,0.0845299636224392,0.3333333333333333,0.04426635741239807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7000
0.0,0.11827493777522496,0.3333333333333333,0.40701695776465047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9200
0.0,0.10898908673176336,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9000
0.0,0.12847022783840706,0.3333333333333333,0.49770460785271353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
3.0,0.36674325100516947,0.3333333333333333,-0.13710894276372812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18000
0.0,0.13407045759142255,0.3333333333333333,-0.04642129267566503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.14646754738655945,0.3333333333333333,0.6790799080288398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.11832280298678918,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.2154413172506222,0.3333333333333333,1.0418305083810921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17000
0.0,0.10037334865020103,0.3333333333333333,0.5883922579407767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12000
0.0,0.16905992724487842,0.3333333333333333,1.4952687588214075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.20519816197587593,0.3333333333333333,0.7697675581169028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16000
0.0,0.11703044227455486,0.3333333333333333,0.8604552082049659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10000
0.0,0.12258280681600611,0.3333333333333333,0.31632930767658735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15000
