시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
경기도 성남시중원구 상대원동,8**,8m미만,32,월세,202309,18,300,35,1982,박석로80번길,202309~202509,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,32.68,월세,202309,18,250,32,1988,희망로326번길,202309~202509,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,59,전세,202309,20,"14,000",0,2002,박석로15번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,30,전세,202309,21,"5,500",0,1990,박석로15번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,20,월세,202309,21,300,35,1979,금상로82번길,202309~202509,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,-,37.2,전세,202309,22,"4,000",0,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42.96,월세,202309,22,500,40,1993,금상로18번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,38.37,전세,202309,23,"12,500",0,1985,희망로326번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,63.51,월세,202309,23,"2,000",60,1997,박석로80번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,64.86,전세,202309,23,"11,000",0,1981,박석로42번길,202309~202709,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,42,월세,202309,24,"2,000",40,1989,박석로25번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,30,월세,202309,24,500,45,2005,희망로316번길,202309~202509,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,39.37,전세,202309,24,"10,000",0,1982,금상로82번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,33.62,전세,202309,25,"9,500",0,1988,박석로49번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,54.14,전세,202309,25,"8,500",0,1989,둔촌대로389번길,202310~202510,갱신,-,"8,500",0,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42.07,전세,202309,25,"8,000",0,1993,희망로344번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,48.03,전세,202309,26,"14,000",0,1978,금상로82번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,23.14,월세,202309,26,300,35,1991,희망로344번길,-,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2**,8m미만,55.36,전세,202309,26,"13,000",0,1986,금상로,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,7**,-,40,월세,202309,27,500,40,,금상로124번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2**,-,56.22,월세,202309,27,"3,000",60,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,7**,8m미만,40,월세,202309,27,500,40,1989,금상로124번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,6**,8m미만,41.55,월세,202309,27,"2,000",58,1986,금상로104번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2**,8m미만,56.22,월세,202309,27,"3,000",60,1988,금상로124번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,55,전세,202309,27,"8,000",0,1990,희망로316번길,202309~202509,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,65,월세,202310,2,"3,000",70,1990,박석로25번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,20,월세,202310,2,500,40,1977,박석로5번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,9**,8m미만,19.83,월세,202310,2,400,25,1989,사기막골로31번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,36.2,월세,202310,2,"1,000",40,1982,희망로344번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,30.28,전세,202310,3,"6,000",0,1981,박석로,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,-,22,월세,202310,4,500,29,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,30,월세,202310,4,700,45,1989,박석로97번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,6**,8m미만,50.17,전세,202310,4,"13,000",0,1986,금상로108번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,-,26.82,월세,202310,5,200,28,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,9**,8m미만,25,월세,202310,5,500,40,1999,박석로72번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42,월세,202310,5,"1,000",50,1990,희망로380번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,33.81,전세,202310,5,"12,000",0,1990,희망로326번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42.22,월세,202310,5,"3,000",50,1993,박석로97번길,202310~202510,갱신,-,"3,000",40,단독다가구
경기도 성남시중원구 상대원동,1***,-,130.81,월세,202310,6,300,25,,박석로15번길,202310~202410,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,-,34.41,전세,202310,6,"9,450",0,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,20,전세,202310,6,"6,000",0,1991,박석로71번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,17,월세,202310,6,"1,000",40,1988,박석로15번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,30,월세,202310,6,300,35,1988,희망로344번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,25,월세,202310,6,200,35,1989,박석로93번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42,월세,202310,6,"1,000",45,1993,박석로97번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,7**,8m미만,49.62,전세,202310,6,"12,000",0,1986,금상로104번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,141.06,월세,202310,7,500,30,1978,박석로41번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,25,전세,202310,7,"7,000",0,1993,박석로5번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,77.24,월세,202310,7,"4,000",75,,박석로15번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,55,전세,202310,8,"12,000",0,1990,박석로5번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,18,월세,202310,9,300,25,1988,금상로18번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,39.81,전세,202310,10,"11,000",0,1988,박석로33번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,36.73,전세,202310,10,"8,000",0,1989,박석로49번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,6**,8m미만,53.04,전세,202310,10,"13,500",0,1986,금상로104번길,202310~202510,갱신,사용,"13,000",0,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,41.1,전세,202310,10,"8,400",0,1986,박석로85번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,30,월세,202310,10,300,30,1993,금상로92번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,40.28,전세,202310,10,"12,000",0,1988,박석로93번길,202311~202511,-,-,,,단독다가구
경기도 성남시중원구 상대원동,7**,8m미만,71.28,전세,202310,10,"13,000",0,2001,금상로82번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,-,17,전세,202310,11,"10,000",0,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,37.41,전세,202310,11,"10,000",0,1986,박석로52번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,7**,8m미만,63.44,전세,202310,11,"4,000",0,1986,금상로82번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,40,전세,202310,11,"9,000",0,1994,박석로97번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,49.6,월세,202310,12,"5,000",50,1991,희망로392번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,60.06,전세,202310,13,"15,000",0,2003,둔촌대로389번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,15,월세,202310,13,500,40,1989,박석로,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,40.38,전세,202310,13,"11,000",0,1990,박석로52번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,45,월세,202310,13,500,50,1995,희망로380번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,54,월세,202310,13,"3,000",43,1995,금상로92번길,-,갱신,-,"3,000",40,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,40,월세,202310,13,"2,000",45,1995,금상로92번길,202311~202511,갱신,-,"2,000",40,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,54.15,전세,202310,13,"12,000",0,1989,박석로94번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,54.53,월세,202310,13,"1,000",43,1995,금상로92번길,-,갱신,-,"1,000",40,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,54,월세,202310,13,"1,500",40,1995,금상로92번길,-,갱신,-,"1,500",37,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,29.7,월세,202310,13,200,30,1978,금상로82번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,46,전세,202310,13,"7,000",0,1988,희망로316번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,71,월세,202310,13,"3,000",70,1993,박석로97번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,44.92,전세,202310,13,"12,000",0,1990,희망로326번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,7*,12m미만,57,전세,202310,14,"18,000",0,2018,사기막골로,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,77.43,월세,202310,14,"9,400",21,1988,박석로41번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,33,월세,202310,14,"1,000",45,1988,박석로25번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,31.95,전세,202310,14,"6,000",0,1988,박석로33번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,77.43,월세,202310,14,"9,400",21,1988,박석로41번길,202310~202510,갱신,-,"8,400",21,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,46,월세,202310,14,500,50,1992,금상로57번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,24.79,월세,202310,14,500,30,1991,희망로344번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,9**,8m미만,20,월세,202310,16,500,45,1988,금상로82번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,9**,8m미만,20,월세,202310,16,500,45,1988,금상로82번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,30,전세,202310,16,"6,000",0,1988,둔촌대로425번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,3**,8m미만,47.35,월세,202310,16,"10,000",20,2014,보통골로14번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,46.81,전세,202310,16,"4,000",0,1993,희망로326번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,6**,8m미만,54.06,월세,202310,16,"3,000",50,1987,금상로100번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,30,월세,202310,17,"1,000",40,1990,둔촌대로401번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,33.6,월세,202310,17,"1,000",35,1985,박석로61번길,202310~202510,갱신,-,"1,000",35,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,61.74,전세,202310,17,"15,500",0,1987,희망로392번길,202310~202510,갱신,사용,"17,000",0,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,54.98,월세,202310,17,"5,000",25,1990,희망로392번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,16,월세,202310,17,200,30,1988,박석로93번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,20,전세,202310,17,"5,000",0,1991,박석로71번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,35,월세,202310,18,500,40,1989,박석로25번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,30,월세,202310,18,500,30,1993,박석로25번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,74.88,월세,202310,18,"4,000",55,1993,희망로326번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,72.13,전세,202310,18,"15,000",0,2003,박석로80번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,74.88,월세,202310,18,"4,000",55,1993,희망로326번길,202311~202511,-,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,72.13,전세,202310,18,"15,000",0,2003,박석로80번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,3**,8m미만,47.35,전세,202310,19,"8,000",0,2014,보통골로14번길,202311~202511,갱신,-,"8,000",0,단독다가구
경기도 성남시중원구 상대원동,2***,-,48.2,전세,202310,20,"5,700",0,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,35.94,전세,202310,20,"11,600",0,1983,박석로49번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,20,월세,202310,20,500,38,1984,박석로73번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,31.21,전세,202310,20,"3,500",0,1987,희망로326번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,23,월세,202310,20,500,40,1984,둔촌대로389번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,29.62,전세,202310,21,"10,000",0,1974,박석로,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,9**,8m미만,40.9,월세,202310,21,500,40,1993,금상로82번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,38.91,전세,202310,21,"3,000",0,1982,박석로85번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,47.02,전세,202310,21,"11,000",0,1991,둔촌대로389번길,-,갱신,-,"7,350",0,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,19.1,월세,202310,21,100,10,1988,박석로93번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,9**,8m미만,40.9,월세,202310,21,500,40,1993,금상로82번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,24,월세,202310,22,300,25,1992,박석로15번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,23,월세,202310,23,500,40,2004,박석로15번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,42.6,전세,202310,23,"5,500",0,1993,금상로92번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,41.13,전세,202310,23,"8,500",0,1988,박석로89번길,-,갱신,-,"7,000",0,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,38.87,전세,202310,23,"5,500",0,1990,희망로344번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,45.32,전세,202310,23,"10,000",0,1990,금상로58번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,45.32,전세,202310,23,"10,000",0,1990,금상로58번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,49,전세,202310,24,"8,800",0,1988,박석로5번길,202310~202510,갱신,사용,"8,400",0,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,47.56,전세,202310,24,"5,000",0,1998,박석로85번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,9**,-,36,월세,202310,26,500,30,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,9**,8m미만,58.47,전세,202310,27,"15,000",0,1993,박석로72번길,202310~202510,갱신,-,"13,500",0,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,37.48,전세,202310,27,"8,000",0,1988,박석로63번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42.07,전세,202310,27,"12,000",0,1987,박석로93번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42.07,전세,202310,27,"12,000",0,1987,박석로93번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,38,전세,202310,28,"9,000",0,1992,둔촌대로401번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,38,전세,202310,28,"9,000",0,1992,둔촌대로401번길,202312~202512,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,25,전세,202310,28,"3,000",0,1990,희망로326번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,40.53,월세,202310,28,500,40,1989,금상로18번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,30,월세,202310,29,500,40,1988,박석로,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,59.16,월세,202310,29,"1,000",40,1987,박석로33번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,20,월세,202310,29,500,29,1987,희망로326번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,25,월세,202310,30,300,30,1991,박석로25번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,17.4,월세,202310,30,"1,000",40,1977,희망로316번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,55,전세,202310,30,"12,000",0,1995,둔촌대로401번길,202311~202511,갱신,-,"10,000",0,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,39.04,월세,202310,30,"3,000",20,1989,박석로85번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,45.95,월세,202310,30,800,45,1997,희망로344번길,202310~202510,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,-,38.94,전세,202310,30,"7,000",0,1976,,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,43,월세,202310,31,500,45,1992,둔촌대로413번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,25,전세,202310,31,"3,500",0,1988,박석로5번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,67.63,월세,202311,1,300,20,1988,박석로25번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,92.72,월세,202311,1,"1,000",60,1994,박석로33번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,16,월세,202311,2,300,15,1983,금상로96번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,9**,8m미만,33,월세,202311,2,500,43,1991,박석로72번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,58,월세,202311,2,"1,000",70,1997,둔촌대로401번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,39.04,전세,202311,2,"9,900",0,1989,박석로85번길,202311~202511,갱신,사용,"9,450",0,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,34.14,전세,202311,2,"8,000",0,1988,희망로344번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,58.65,전세,202311,3,"15,000",0,1990,박석로42번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,84.24,월세,202311,3,"1,000",37,1982,박석로61번길,-,갱신,-,"1,000",42,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,20,월세,202311,3,500,25,1989,둔촌대로425번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,56,전세,202311,4,"10,000",0,1998,둔촌대로389번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42.84,월세,202311,4,"1,000",35,1979,금상로18번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42.84,월세,202311,4,"1,000",35,1979,금상로18번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,49.93,전세,202311,6,"6,000",0,1990,박석로41번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,39,월세,202311,6,300,33,1998,박석로15번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,66.54,월세,202311,6,"9,000",2,1988,희망로380번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,18,월세,202311,6,200,20,1988,박석로93번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,20,전세,202311,6,"1,500",0,1988,박석로87번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,32.69,전세,202311,6,"3,000",0,1985,박석로85번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,42.76,전세,202311,7,"5,500",0,1989,박석로85번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,25m미만,110.94,월세,202311,7,"5,000",70,2004,금상로,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,-,47.7,전세,202311,8,"10,000",0,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1**,8m미만,47.83,월세,202311,8,"12,000",30,1983,금상로96번길,202311~202511,갱신,-,"12,000",0,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,79.05,전세,202311,10,"15,000",0,1997,박석로25번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,28.3,월세,202311,11,500,28,1988,박석로25번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,46.12,월세,202311,11,"2,000",50,1977,박석로15번길,202312~202412,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,84.8,월세,202311,11,"22,050",20,2006,희망로392번길,202312~202512,갱신,-,"22,050",0,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,38.11,전세,202311,11,"9,000",0,1998,희망로326번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,48,전세,202311,11,"10,000",0,1998,희망로326번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,37.54,월세,202311,11,"1,000",40,1989,희망로326번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,20,월세,202311,12,100,30,1999,금상로92번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,101.2,전세,202311,12,"15,500",0,2000,희망로360번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,-,92.72,월세,202311,13,"2,000",65,,박석로33번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,-,58.52,전세,202311,14,"16,000",0,,,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,41.58,월세,202311,14,500,50,1992,박석로57번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,58.52,전세,202311,14,"16,000",0,1997,박석로72번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,58.52,전세,202311,14,"10,000",0,1997,박석로72번길,202312~202512,갱신,-,30,30,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,67.63,전세,202311,17,"15,000",0,1984,박석로5번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,18,월세,202311,17,500,40,1989,박석로5번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,41.4,전세,202311,17,"5,000",0,1984,박석로49번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,31.57,전세,202311,18,"10,000",0,1979,박석로49번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,8**,8m미만,40,월세,202311,18,"1,000",60,1983,금상로96번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,53.4,월세,202311,18,"1,000",35,1989,희망로392번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,16,전세,202311,19,"2,500",0,1989,박석로15번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,60.9,월세,202311,20,"1,000",60,1996,박석로,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,20,월세,202311,20,"1,000",40,1989,박석로25번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,36.51,전세,202311,20,"13,000",0,1984,박석로63번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,89.16,월세,202311,20,"1,000",55,1994,박석로25번길,202401~202601,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,40,전세,202311,24,"6,500",0,1997,희망로320번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,33.48,전세,202311,24,"7,000",0,1986,박석로75번길,202312~202512,갱신,-,"6,000",0,단독다가구
경기도 성남시중원구 상대원동,1***,-,44.62,월세,202311,25,"1,000",40,,박석로71번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,44.62,월세,202311,25,"1,000",40,1990,박석로71번길,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,20,월세,202311,25,"1,000",35,1983,박석로,202311~202511,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,30,월세,202311,25,200,25,1991,박석로49번길,-,-,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,40.67,전세,202311,25,"7,000",0,1989,희망로344번길,202401~202801,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,8m미만,32.64,전세,202311,25,"9,000",0,1988,금상로18번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,2***,12m미만,72.96,월세,202311,25,"11,000",10,1994,박석로93번길,202312~202412,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,40,월세,202311,25,300,40,1989,박석로25번길,202312~202512,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,8m미만,33,월세,202311,25,500,40,1987,박석로5번길,-,신규,-,,,단독다가구
경기도 성남시중원구 상대원동,1***,12m미만,43.71,전세,202311,26,"7,875",0,1983,둔촌대로389번길,-,-,-,,,단독다가구
