시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
경기도 성남시수정구 복정동,6**,12m미만,50,월세,202206,24,"18,000",20,2003,복정로32번길,202209~202409,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,50,월세,202206,24,"18,000",20,2003,복정로32번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,20,월세,202206,24,"1,000",40,2003,복정로84번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,-,21,월세,202206,25,"6,000",25,2003,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,-,21,월세,202206,25,"6,000",25,2003,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,23,전세,202206,25,"8,500",0,,복정로32번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,20,월세,202206,25,500,45,2002,성남대로1390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,27,월세,202206,25,"1,000",50,2002,복정로,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,42,월세,202206,25,"1,000",80,2002,복정로32번길,202208~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,30,월세,202206,25,"10,000",10,2003,복정로20번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,20,월세,202206,25,"1,000",45,2002,복정로84번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,48,월세,202206,25,"18,000",5,2002,복정로84번길,202210~202410,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,30,월세,202206,25,"10,000",10,2003,복정로20번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,20,월세,202206,25,"1,000",45,2002,복정로84번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,22,월세,202206,27,"1,000",50,2002,복정로72번길,202206~202406,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,20,월세,202206,27,500,30,2011,복정로20번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,55,전세,202206,27,"17,300",0,2003,복정로96번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,22,월세,202206,27,"2,000",45,2006,복정로118번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,22,월세,202206,27,"2,000",45,2006,복정로118번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,25,월세,202206,28,"1,000",50,2002,성남대로1390번길,202206~202406,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,18,전세,202206,28,"7,000",0,2010,성남대로1480번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,22,월세,202206,28,"2,000",55,,복정로84번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23.1,전세,202206,28,"7,800",0,2010,복정로134번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,20,월세,202206,28,"2,000",38,2001,복정로,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,26,월세,202206,28,"1,000",50,2004,성남대로1390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,20,월세,202206,28,"1,000",60,2016,복정로16번길,202208~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,33,월세,202206,29,"1,000",52,2003,복정로84번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,21,월세,202206,29,"1,000",50,2003,복정로42번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,45,전세,202206,30,"13,000",0,,복정로32번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,25,월세,202206,30,"1,000",65,2007,복정로,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,29,월세,202206,30,"1,000",50,2003,성남대로1390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,59,월세,202206,30,"4,000",88,2005,성남대로1390번길,202207~202406,갱신,-,"4,000",84,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,48,전세,202206,30,"14,500",0,2003,복정로32번길,202208~202402,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,26,월세,202207,1,"1,000",45,2011,성남대로1480번길,202207~202403,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,26,월세,202207,1,"3,000",45,2002,복정로84번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,35,월세,202207,1,"1,000",60,2002,성남대로1390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,25,월세,202207,1,"1,000",50,,복정로20번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,115,월세,202207,1,"16,000",100,2003,복정로,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,-,45,월세,202207,2,"11,000",35,2003,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,-,30,전세,202207,2,"15,000",0,2003,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,55,전세,202207,2,"18,900",0,2003,복정로84번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,월세,202207,2,"1,000",55,2004,복정로42번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,50,전세,202207,2,"14,500",0,2002,복정로16번길,202207~202407,갱신,-,"13,500",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,48,월세,202207,2,"6,000",55,2002,복정로32번길,202208~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,33,월세,202207,2,"5,500",29,2004,성남대로1390번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,21,월세,202207,2,"1,000",45,2003,성남대로1390번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23,월세,202207,2,500,45,,복정로20번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,33,월세,202207,2,"1,000",60,2003,복정로96번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,25m미만,46,월세,202207,3,"11,000",16,2003,복정로16번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,77.72,월세,202207,4,"18,000",39,2009,성남대로1380번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,52,월세,202207,4,"2,000",50,,복정로42번길,-,갱신,-,"2,000",40,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,월세,202207,4,"1,000",50,2002,복정로84번길,202208~202408,갱신,-,"1,000",45,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,25,월세,202207,4,"1,000",45,2011,복정로20번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23,전세,202207,4,"7,350",0,2010,복정로106번길,202209~202409,갱신,사용,"7,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23,월세,202207,4,500,45,2003,복정로72번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,45,전세,202207,4,"18,000",0,2002,복정로32번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,88,전세,202207,4,"40,000",0,2017,복정로118번길,202210~202410,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,88,전세,202207,4,"40,000",0,2017,복정로118번길,202210~202410,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,24.7,월세,202207,4,"1,000",40,2001,복정로84번길,202207~202407,갱신,사용,"1,000",40,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,80,전세,202207,5,"26,000",0,2002,복정로32번길,202207~202406,갱신,-,"25,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,49.5,월세,202207,5,"10,000",30,2002,복정로84번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23,월세,202207,5,"2,000",45,2010,성남대로1480번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,20,월세,202207,5,"1,000",45,2002,복정로20번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,26,월세,202207,5,"2,000",45,2003,복정로106번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,39.6,월세,202207,5,"3,500",7,2001,복정로84번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,56.1,월세,202207,5,"19,000",20,2006,복정로118번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,56.1,월세,202207,5,"19,000",20,2006,복정로118번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,26.4,월세,202207,5,500,55,2010,복정로134번길,202207~202307,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,89,전세,202207,5,"25,000",0,2004,복정로84번길,202207~202507,갱신,-,"20,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,21,월세,202207,6,200,10,2004,복정로158번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,22,월세,202207,6,"1,000",50,2003,복정로118번길,202208~202308,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,18,월세,202207,6,"1,000",48,2002,성남대로1390번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,-,50,전세,202207,7,"21,000",0,2002,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,-,50,전세,202207,7,"21,000",0,2002,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,월세,202207,7,"4,000",45,2001,복정로72번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,56.1,전세,202207,7,"22,000",0,2004,복정로84번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,30,월세,202207,7,"1,000",50,2009,성남대로1542번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,월세,202207,7,"1,000",40,2004,복정로118번길,-,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,30,전세,202207,7,"9,500",0,,성남대로1390번길,202209~202409,갱신,-,"8,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23,월세,202207,7,"1,000",30,2008,복정로106번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,50,전세,202207,7,"21,000",0,2002,복정로16번길,202207~202407,갱신,사용,"20,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23.1,전세,202207,8,"4,000",0,2004,복정로84번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,60,전세,202207,8,"22,000",0,2004,성남대로1480번길,202207~202407,갱신,-,"18,000",0,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,18,월세,202207,8,"1,000",50,2011,성남대로1380번길,202208~202308,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,58,전세,202207,8,"15,750",0,2001,복정로84번길,202207~202407,갱신,사용,"15,000",0,단독다가구
경기도 성남시수정구 복정동,6**,-,18,월세,202207,9,"2,000",35,,성남대로1480번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,102.16,월세,202207,9,"8,000",110,2016,복정로16번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,50,전세,202207,9,"18,000",0,2004,복정로118번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,49.5,월세,202207,9,"5,000",75,2006,성남대로1542번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,50,전세,202207,9,"22,000",0,2008,복정로106번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,45,전세,202207,9,"19,950",0,2003,성남대로1390번길,202209~202409,갱신,사용,"19,000",0,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,48,월세,202207,9,"8,000",50,2002,성남대로1390번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,30,월세,202207,9,"1,000",55,2004,성남대로1390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,-,33,월세,202207,11,"3,000",50,2012,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,25m미만,50,월세,202207,11,"16,000",20,2002,복정로,202209~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,60,전세,202207,11,"30,000",0,2006,복정로118번길,202208~202408,갱신,-,"27,000",0,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,25,월세,202207,11,"2,000",50,2002,성남대로1390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,23,월세,202207,11,500,45,2003,복정로16번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,52,월세,202207,12,"15,910",10,2002,복정로84번길,202208~202408,갱신,-,"15,000",10,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,50.24,전세,202207,13,"24,000",0,,성남대로1390번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,전세,202207,13,"12,000",0,2008,복정로20번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,48,전세,202207,13,"18,000",0,2002,복정로32번길,202207~202407,갱신,-,"15,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,55,월세,202207,13,"11,000",20,2006,복정로118번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,25,월세,202207,13,"1,000",50,2003,복정로72번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,55,월세,202207,13,"7,000",15,2002,복정로84번길,202209~202409,갱신,-,"7,000",10,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,30,월세,202207,13,"7,000",35,2004,성남대로1390번길,202208~202307,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,50.24,전세,202207,13,"24,000",0,2002,성남대로1390번길,202210~202410,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,45,월세,202207,13,"2,000",60,2003,복정로84번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,-,60,전세,202207,14,"22,000",0,2002,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,46,월세,202207,14,"9,000",35,2003,복정로106번길,202207~202407,갱신,-,"9,000",30,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,80,월세,202207,14,"20,000",50,2006,복정로,202207~202407,갱신,-,"14,000",50,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,58,월세,202207,14,"13,000",35,2006,복정로118번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,50,월세,202207,14,"5,000",55,2004,성남대로1390번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,103.92,월세,202207,14,"15,000",63,2008,복정로106번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,49.5,월세,202207,14,"3,000",80,2001,복정로20번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,50,전세,202207,14,"17,000",0,2003,성남대로1480번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,60,전세,202207,14,"22,000",0,2002,복정로,202209~202409,갱신,사용,"21,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,48,월세,202207,14,"1,000",70,2003,복정로96번길,-,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,43,전세,202207,15,"13,000",0,2003,복정로16번길,-,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,45,월세,202207,15,"14,000",15,2003,복정로32번길,-,갱신,-,"14,000",0,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,98.69,전세,202207,15,"29,400",0,2006,성남대로1542번길,202208~202408,갱신,-,"28,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,42.9,월세,202207,15,"12,000",25,2004,헌릉로890번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,25,월세,202207,15,"1,000",55,2002,복정로20번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,70,전세,202207,15,"28,000",0,2002,복정로84번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,-,75,월세,202207,16,"15,000",60,2001,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,-,23,월세,202207,16,"1,000",53,2002,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,-,75,월세,202207,16,"15,000",60,2001,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,48,월세,202207,16,"20,000",10,2002,성남대로1380번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,52.8,월세,202207,16,"3,000",80,2005,복정로118번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,63,월세,202207,16,"14,500",10,2003,복정로118번길,202209~202409,갱신,-,"15,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,18,월세,202207,16,500,45,2002,복정로84번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,50,전세,202207,16,"21,000",0,2002,성남대로1390번길,202208~202408,갱신,사용,"20,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,42.9,전세,202207,16,"16,800",0,2004,성남대로1518번길,-,갱신,사용,"16,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,전세,202207,16,"11,000",0,2003,복정로118번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,25,전세,202207,16,"7,500",0,2006,복정로158번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,월세,202207,16,"1,000",40,2010,복정로134번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,58,월세,202207,16,"10,000",60,2004,복정로118번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23,월세,202207,16,"1,000",53,2002,복정로32번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,60.71,전세,202207,18,"18,500",0,2010,성남대로1542번길,202207~202407,갱신,-,"18,500",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,15,월세,202207,18,500,30,2002,복정로32번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,57.18,월세,202207,18,"7,350",47,2005,복정로84번길,202209~202409,갱신,-,"7,000",40,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,30,월세,202207,18,"2,000",60,2007,복정로,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,월세,202207,18,"2,000",55,,복정로32번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,24,월세,202207,18,"1,000",45,2003,성남대로1390번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,45,월세,202207,18,"2,000",75,2004,복정로42번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,59.4,월세,202207,18,"9,000",50,,복정로42번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,28,월세,202207,18,"1,000",50,2003,복정로118번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23,월세,202207,19,"2,000",60,2010,성남대로1480번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,33,월세,202207,19,"5,000",35,2004,복정로84번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,21,월세,202207,19,"1,000",55,2002,복정로20번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,33,월세,202207,19,"5,000",35,2004,복정로84번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,60,전세,202207,20,"18,000",0,2003,복정로32번길,202208~202408,갱신,-,"18,000",0,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,22,월세,202207,20,"2,000",50,,성남대로1390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,20,월세,202207,20,"2,000",45,2004,복정로84번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,30,월세,202207,20,"5,000",30,2004,성남대로1390번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,22,월세,202207,20,"1,000",45,2004,성남대로1380번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,33,전세,202207,20,"10,000",0,2004,성남대로1390번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,45,월세,202207,20,"2,000",65,2001,복정로72번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,50,월세,202207,20,"3,000",60,2003,복정로96번길,202210~202410,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,22,월세,202207,20,"2,000",50,,성남대로1390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,20,월세,202207,20,500,60,2003,성남대로1416번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,45,월세,202207,21,"12,600",2,2004,성남대로1542번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,74.75,월세,202207,21,"18,000",10,2003,복정로106번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,5**,8m미만,21,월세,202207,21,500,35,2001,성남대로1379번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,45,월세,202207,22,"3,000",70,2003,복정로32번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23,월세,202207,22,500,35,2006,복정로158번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,5**,8m미만,21,월세,202207,22,500,45,2001,성남대로1379번길,202208~202302,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,46,월세,202207,22,"6,000",20,2002,복정로96번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,27,전세,202207,22,"7,300",0,2002,성남대로1390번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,85,전세,202207,22,"23,000",0,2004,성남대로1390번길,202208~202408,갱신,사용,"22,000",0,단독다가구
경기도 성남시수정구 복정동,6**,-,27,월세,202207,23,"3,000",50,2010,,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,50,월세,202207,23,"15,000",10,2004,성남대로1390번길,202209~202409,갱신,-,"12,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,60,전세,202207,23,"27,000",0,2004,복정로106번길,202209~202409,갱신,-,"25,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,69.3,전세,202207,23,"12,000",0,2004,복정로118번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,49,월세,202207,23,500,50,2002,복정로32번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,22,월세,202207,23,"1,000",45,,복정로84번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,28,월세,202207,23,"1,000",40,2008,성남대로1542번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,25,월세,202207,23,"1,000",45,2002,복정로20번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,55,전세,202207,25,"16,800",0,2007,헌릉로890번길,202208~202408,갱신,-,"16,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,66,전세,202207,25,"24,000",0,2006,복정로96번길,202210~202410,갱신,사용,"23,000",0,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23.1,월세,202207,25,"1,000",55,2003,복정로118번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,월세,202207,25,"1,000",55,2005,성남대로1542번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,20,월세,202207,25,"1,000",50,2004,성남대로1390번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,23.1,월세,202207,25,"1,000",55,2003,복정로118번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,30,월세,202207,26,"5,000",25,2003,복정로,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,30,월세,202207,26,"2,000",50,2003,복정로134번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,132,월세,202207,26,"7,000",130,2003,복정로118번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,60,전세,202207,27,"30,000",0,2006,복정로118번길,202208~202408,갱신,-,"27,000",0,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,33,전세,202207,27,"16,000",0,2003,성남대로1390번길,202209~202409,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,25,월세,202207,27,"1,000",40,2004,성남대로1390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시수정구 복정동,7**,12m미만,50,월세,202207,27,"2,000",75,2005,성남대로1380번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,110,월세,202207,28,"3,500",130,2004,헌릉로890번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,48,월세,202207,28,"12,000",40,2001,복정로84번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,33,월세,202207,28,"3,000",45,2004,복정로84번길,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,52,전세,202207,28,"20,000",0,2004,복정로84번길,202210~202410,신규,-,,,단독다가구
경기도 성남시수정구 복정동,5**,8m미만,28,월세,202207,28,"2,000",30,1991,성남대로1379번길,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,7**,8m미만,90,월세,202207,28,"25,000",60,2008,성남대로1390번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,12m미만,46,전세,202207,28,"17,000",0,2006,헌릉로890번길,202207~202407,갱신,-,"13,500",0,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,60,전세,202207,29,"13,600",0,2002,복정로,-,-,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,49.45,전세,202207,29,"16,530",0,2002,복정로,202208~202408,갱신,사용,"16,000",0,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,36,월세,202207,29,"3,000",65,2010,복정로,202208~202408,신규,-,,,단독다가구
경기도 성남시수정구 복정동,6**,25m미만,36,월세,202207,29,"3,000",65,2010,복정로,202208~202408,신규,-,,,단독다가구
