road_condition,contract_area_m2,deposit,contract_period,building_age,Galhyeon,Godeung,Geumgwang,Geumto,Dandae,Dochon,Bokjeong,Sasong,Sanseong,Sangdaewon,Sangjeok,Seongnam,Sujin,Siheung,Sinchon,Sinhung,Simgok,Yangji,Yeosu,Oya,Eunhaeng,Jungang,Changok,Taepyeong,Hadaewon,monthly_rent_bill
0.0,0.23679177115654354,0.2556459848308425,0.3333333333333333,0.9212500864418186,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,70
0.0,0.13133846219237472,0.8548997662546849,0.3333333333333333,0.9212500864418186,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.2829089981723127,0.6061693224943431,0.3333333333333333,0.9212500864418186,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80
1.0,0.0425043566965614,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.05950609937518596,-0.9419981829800028,0.3333333333333333,0.9212500864418186,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20
1.0,0.0425043566965614,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.1062608917414035,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.14026437709865264,0.9567406741578705,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
1.0,0.08500871339312281,-0.9419981829800028,0.16666666666666666,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38
1.0,0.20776129553279216,1.5561145089173576,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.1822586815148553,0.2556459848308425,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.20482849492072935,0.8548997662546849,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.013601394142899646,-0.9419981829800028,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29
1.0,0.1275130700896842,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
1.0,0.13265609724996813,0.2556459848308425,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.1670421218174863,0.2556459848308425,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.1062608917414035,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
2.0,0.03400348535724912,-0.9419981829800028,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.1670421218174863,0.2556459848308425,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65
0.0,0.1670421218174863,0.2556459848308425,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65
1.0,0.20776129553279216,1.5561145089173576,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.16104900752327117,0.2556459848308425,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.14221957750669445,0.4485457456815766,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65
1.0,0.15981638117907088,2.2466528558051797,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.159901389892464,-0.9419981829800028,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.16104900752327117,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.25740638415437583,-0.4248711867220454,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70
0.0,0.11051132741105964,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.04607472265907256,-0.9419981829800028,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25
0.0,0.23802439750074383,1.4542615934300904,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
1.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43
0.0,0.06800697071449824,-0.9419981829800028,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.13601394142899648,0.2556459848308425,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.1674671653844519,1.0478427405455988,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50
1.0,0.05950609937518596,-0.9419981829800028,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
1.0,0.14209206443660477,0.6061693224943431,0.16666666666666666,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
1.0,0.19250223147872658,0.6061693224943431,0.16666666666666666,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.08500871339312281,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
1.0,0.0873039486547371,-0.9419981829800028,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.0425043566965614,-1.1345529347870609,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25
0.0,0.11051132741105964,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
1.0,0.21719726271942874,-0.784604727021646,0.3333333333333333,0.9212500864418186,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19
0.0,0.09776002040209121,-0.34339182654435163,0.3333333333333333,0.9212500864418186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35
